OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
123,2022123000427,248134312,2,DRUMGOOLE RD E&&HUGUENOT AVE,DRUMGOOLE RD E,HUGUENOT AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000391,247469618,1,DRUMGOOLE RD E&&MACON AVE,DRUMGOOLE RD E,MACON AVE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000432,248465335,1,DRUMGOOLE RD W&&FOSTER RD,DRUMGOOLE RD W,FOSTER RD,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
123,2022123000439,248509650,1,EDGEGROVE AVE&&ELLSWORTH AVE,ELLSWORTH AVE,EDGEGROVE AVE,2,2,0,2,2,0,2,0,0,0,0,0,0,0,1,0
123,2022123000449,248742116,1,ENGELWOOD AVE&&WEST SHORE EXPY,WEST SHORE EXPY,ENGELWOOD AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000412,247929720,1,GEORGES LN&&WOODVALE AVE,WOODVALE AVE,GEORGES LN,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
123,2022123000397,247715580,1,HUGUENOT AVE&&ROSEDALE AVE,HUGUENOT AVE,ROSEDALE AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
123,2022123000444,248691936,1,HYLAN BLVD&&LORETTO ST,HYLAN BLVD,LORETTO ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
123,2022123000394,247715577,1,HYLAN BLVD&&PEARE PL,HYLAN BLVD,PEARE PL,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
123,2022123000421,247853006,1,HYLAN BLVD&&RICHARD AVE,HYLAN BLVD,RICHARD AVE,2,6,3,2,6,3,2,0,4,3,0,0,0,0,1,0
123,2022123000395,247715578,1,MASON BLVD&&WINANT AVE,WINANT AVE,MASON BLVD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
123,2022123000415,247895414,1,MULDOON AVE EXIT&&WEST SHORE EXPY,WEST SHORE EXPY,MULDOON AVE EXIT,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
123,2022123000443,248509652,2,MULDOON AVE EXIT&&WEST SHORE EXPY,WEST SHORE EXPY,MULDOON AVE EXIT,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000410,248134307,1,PHEASANT LN&&QUAIL LN,QUAIL LN,PHEASANT LN,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000438,248509649,1,RICHMOND VALLEY RD&&WEINER ST,WEINER ST,RICHMOND VALLEY RD,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
123,2022123000440,248509651,1,SHARROTTS RD&&VETERANS RD E,SHARROTTS RD,VETERANS RD E,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000436,248509647,1,TYNAN ST&&WOODROW RD,WOODROW RD,TYNAN ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000419,247814999,1,WINANT AVE&&WIRT AVE,WINANT AVE,WIRT AVE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000418,247853005,2,WINANT AVE&&WIRT AVE,WINANT AVE,WIRT AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,2022123000404,247715587,1,WOEHRLE AVE&&WOODROW RD,WOODROW RD,WOEHRLE AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
