OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
042,2022042000548,247838589,1,3 AVE&&BOSTON RD,3 AVE,BOSTON RD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
042,2022042000546,247838953,1,3 AVE&&CLAREMONT PKWY,3 AVE,CLAREMONT PKWY,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
042,2022042000558,248005470,1,3 AVE&&CROSS BRONX EXPY,3 AVE,CROSS BRONX EXPY,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
042,2022042000568,248177987,1,3 AVE&&E 163 ST,3 AVE,E 163 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
042,2022042000585,248695709,1,3 AVE&&E 167 ST,3 AVE,E 167 ST,5,1,0,5,1,0,1,0,0,0,0,0,0,0,1,0
042,2022042000539,247738825,1,3 AVE&&E 168 ST,E 168 ST,3 AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
042,2022042000550,247838590,2,3 AVE&&E 168 ST,E 168 ST,3 AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
042,2022042000584,248329022,3,3 AVE&&E 168 ST,E 168 ST,3 AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
042,2022042000598,248517651,1,3 AVE&&E 172 ST,3 AVE,E 172 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
042,2022042000605,248674096,2,3 AVE&&E 172 ST,E 172 ST,3 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
042,2022042000575,248177991,1,3 AVE&&E 173 ST,3 AVE,E 173 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
042,2022042000528,247537472,1,3 AVE&&E 174 ST,E 174 ST,3 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
042,2022042000582,248330981,1,BATHGATE AVE&&CLAREMONT PKWY,CLAREMONT PKWY,BATHGATE AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
042,2022042000531,247617701,1,BATHGATE AVE&&E 173 ST,BATHGATE AVE,E 173 ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
042,2022042000529,247617700,1,BOONE AVE&&E 174 ST,BOONE AVE,E 174 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
042,2022042000569,248177988,1,BOSTON RD&&E 173 ST,BOSTON RD,E 173 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
042,2022042000557,248004204,1,BOSTON RD&&E 175 ST,BOSTON RD,E 175 ST,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
