OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
014,2022014000445,248177951,1,BROADWAY&&W 40 ST,W 40 ST,BROADWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
014,2022014000470,249171008,1,E 30 ST&&MADISON AVE,E 30 ST,MADISON AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000475,248648266,1,E 34 ST&&MADISON AVE,E 34 ST,MADISON AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
014,2022014000429,247805592,1,E 34 ST&&PARK AVE,E 34 ST,PARK AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000488,249159253,1,E 40 ST&&LEXINGTON AVE,E 40 ST,LEXINGTON AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
014,2022014000420,247609005,1,E 42 ST&&LEXINGTON AVE,E 42 ST,LEXINGTON AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
017,2022017000564,248199478,1,1 AVE&&E 35 ST,1 AVE,E 35 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
017,2022017000585,248763503,1,1 AVE&&E 38 ST,E 38 ST,1 AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
017,2022017000589,248976465,1,1 AVE&&E 39 ST,E 39 ST,1 AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
017,2022017000538,247852918,1,1 AVE&&E 42 ST,E 42 ST,1 AVE,2,6,0,2,6,0,2,0,4,0,0,0,0,0,1,0
017,2022017000579,248568598,2,1 AVE&&E 42 ST,E 42 ST,1 AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
017,2022017000543,247947400,1,1 AVE&&E 49 ST,E 49 ST,1 AVE,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
017,2022017000547,248565178,1,1 AVE&&E 55 ST,E 55 ST,1 AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
017,2022017000539,248129120,1,1 AVE&&E 57 ST,1 AVE,E 57 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
017,2022017000581,248630081,1,2 AVE&&E 31 ST,E 31 ST,2 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2022017000514,247478274,1,2 AVE&&E 32 ST,E 32 ST,2 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2022017000533,247789447,1,2 AVE&&E 36 ST,E 36 ST,2 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2022017000578,248868490,2,2 AVE&&E 36 ST,E 36 ST,2 AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
017,2022017000541,247944372,1,2 AVE&&E 37 ST,E 37 ST,2 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2022017000527,247725784,1,2 AVE&&E 38 ST,E 38 ST,2 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2022017000550,248150870,1,2 AVE&&E 39 ST,2 AVE,E 39 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
